ordenado	ordenado	Gender=Masc|Number=Sing
ordenador	ordenador	Gender=Masc|Number=Sing
ordenadora	ordenador	Gender=Fem|Number=Sing
ordenadoras	ordenador	Gender=Fem|Number=Plur
ordenadores	ordenador	Gender=Masc|Number=Plur
ordenados	ordenado	Gender=Masc|Number=Plur
ordenamento	ordenamento	Gender=Masc|Number=Sing
ordenamentos	ordenamento	Gender=Masc|Number=Plur
ordenança	ordenança	Gender=Fem|Number=Sing
ordenanças	ordenança	Gender=Fem|Number=Plur
ordenação	ordenação	Gender=Fem|Number=Sing
ordenações	ordenação	Gender=Fem|Number=Plur
ordenha	ordenha	Gender=Fem|Number=Sing
ordenhas	ordenha	Gender=Fem|Number=Plur
ordens	ordem	Gender=Fem|Number=Plur
ordinais	ordinal	Number=Plur
ordinal	ordinal	Number=Sing
ordinanda	ordinando	Gender=Fem|Number=Sing
ordinandas	ordinando	Gender=Fem|Number=Plur
ordinando	ordinando	Gender=Masc|Number=Sing
ordinandos	ordinando	Gender=Masc|Number=Plur
ordinária	ordinário	Gender=Fem|Number=Sing
ordinárias	ordinário	Gender=Fem|Number=Plur
ordinário	ordinário	Gender=Masc|Number=Sing
ordinários	ordinário	Gender=Masc|Number=Plur
orelha	orelha	Gender=Fem|Number=Sing
orelhas	orelha	Gender=Fem|Number=Plur
orelhuda	orelhudo	Gender=Fem|Number=Sing
orelhudas	orelhudo	Gender=Fem|Number=Plur
orelhudo	orelhudo	Gender=Masc|Number=Sing
orelhudos	orelhudo	Gender=Masc|Number=Plur
orelhão	orelhão	Gender=Masc|Number=Sing
orelhões	orelhão	Gender=Masc|Number=Plur
oreografia	oreografia	Gender=Fem|Number=Sing
oreografias	oreografia	Gender=Fem|Number=Plur
orexia	orexia	Gender=Fem|Number=Sing
orexias	orexia	Gender=Fem|Number=Plur
orfanato	orfanato	Gender=Masc|Number=Sing
orfanatos	orfanato	Gender=Masc|Number=Plur
orfandade	orfandade	Gender=Fem|Number=Sing
orfandades	orfandade	Gender=Fem|Number=Plur
orfeão	orfeão	Gender=Masc|Number=Sing
orfeões	orfeão	Gender=Masc|Number=Plur
organdi	organdi	Gender=Masc|Number=Sing
organdis	organdi	Gender=Masc|Number=Plur
organela	organela	Gender=Fem|Number=Sing
organelas	organela	Gender=Fem|Number=Plur
organicidade	organicidade	Gender=Fem|Number=Sing
organicidades	organicidade	Gender=Fem|Number=Plur
organicismo	organicismo	Gender=Masc|Number=Sing
organicismos	organicismo	Gender=Masc|Number=Plur
organicista	organicista	Number=Sing
organicistas	organicista	Gender=Masc|Number=Plur
organismo	organismo	Gender=Masc|Number=Sing
organismos	organismo	Gender=Masc|Number=Plur
organista	organista	Number=Sing
organistas	organista	Number=Plur
organito	organito	Gender=Masc|Number=Sing
organitos	organito	Gender=Masc|Number=Plur
organizador	organizador	Gender=Masc|Number=Sing
organizadora	organizador	Gender=Fem|Number=Sing
organizadoras	organizador	Gender=Fem|Number=Plur
organizadores	organizador	Gender=Masc|Number=Plur
organização	organização	Gender=Fem|Number=Sing
organizações	organização	Gender=Fem|Number=Plur
organografia	organografia	Gender=Fem|Number=Sing
organografias	organografia	Gender=Fem|Number=Plur
organograma	organograma	Gender=Masc|Number=Sing
organogramas	organograma	Gender=Masc|Number=Plur
organometálica	organometálico	Gender=Fem|Number=Sing
organometálicas	organometálico	Gender=Fem|Number=Plur
organometálico	organometálico	Gender=Masc|Number=Sing
organometálicos	organometálico	Gender=Masc|Number=Plur
organza	organza	Gender=Fem|Number=Sing
organzas	organza	Gender=Fem|Number=Plur
organóide	organóide	Gender=Masc|Number=Sing
organóide	organóide	Number=Sing
organóides	organóide	Gender=Masc|Number=Plur
organóides	organóide	Number=Plur
orgasmo	orgasmo	Gender=Masc|Number=Sing
orgasmos	orgasmo	Gender=Masc|Number=Plur
orgia	orgia	Gender=Fem|Number=Sing
orgias	orgia	Gender=Fem|Number=Plur
orgulho	orgulho	Gender=Masc|Number=Sing
orgulhos	orgulho	Gender=Masc|Number=Plur
orgânica	orgânico	Gender=Fem|Number=Sing
orgânicas	orgânico	Gender=Fem|Number=Plur
orgânico	orgânico	Gender=Masc|Number=Sing
orgânicos	orgânico	Gender=Masc|Number=Plur
orgânulo	orgânulo	Gender=Masc|Number=Sing
orgânulos	orgânulo	Gender=Masc|Number=Plur
orientador	orientador	Gender=Masc|Number=Sing
orientadora	orientador	Gender=Fem|Number=Sing
orientadoras	orientador	Gender=Fem|Number=Plur
orientadores	orientador	Gender=Masc|Number=Plur
orientais	oriental	Gender=Masc|Number=Plur
oriental	oriental	Gender=Masc|Number=Sing
orientalismo	orientalismo	Gender=Masc|Number=Sing
orientalismos	orientalismo	Gender=Masc|Number=Plur
orientalista	orientalista	Number=Sing
orientalistas	orientalista	Number=Plur
orientanda	orientando	Gender=Fem|Number=Sing
orientandas	orientando	Gender=Fem|Number=Plur
orientando	orientando	Gender=Masc|Number=Sing
orientandos	orientando	Gender=Masc|Number=Plur
orientação	orientação	Gender=Fem|Number=Sing
orientações	orientação	Gender=Fem|Number=Plur
oriente	oriente	Gender=Masc|Number=Sing
orientes	oriente	Gender=Masc|Number=Plur
orifício	orifício	Gender=Masc|Number=Sing
orifícios	orifício	Gender=Masc|Number=Plur
origem	origem	Gender=Fem|Number=Sing
origens	origem	Gender=Fem|Number=Plur
originais	original	Number=Plur
original	original	Number=Sing
originalidade	originalidade	Gender=Fem|Number=Sing
originalidades	originalidade	Gender=Fem|Number=Plur
originação	originação	Gender=Fem|Number=Sing
originações	originação	Gender=Fem|Number=Plur
orilha	orilha	Gender=Fem|Number=Sing
orilhas	orilha	Gender=Fem|Number=Plur
orixalá	orixalá	Gender=Masc|Number=Sing
orixalás	orixalá	Gender=Masc|Number=Plur
orixá	orixá	Gender=Masc|Number=Sing
orixás	orixá	Gender=Masc|Number=Plur
orla	orla	Gender=Fem|Number=Sing
orlas	orla	Gender=Fem|Number=Plur
ornador	ornador	Gender=Masc|Number=Sing
ornadora	ornador	Gender=Fem|Number=Sing
ornadoras	ornador	Gender=Fem|Number=Plur
ornadores	ornador	Gender=Masc|Number=Plur
ornamentador	ornamentador	Gender=Masc|Number=Sing
ornamentadores	ornamentador	Gender=Masc|Number=Plur
ornamentação	ornamentação	Gender=Fem|Number=Sing
ornamentações	ornamentação	Gender=Fem|Number=Plur
ornamentista	ornamentista	Number=Sing
ornamentistas	ornamentista	Number=Plur
ornamento	ornamento	Gender=Masc|Number=Sing
ornamentos	ornamento	Gender=Masc|Number=Plur
ornato	ornato	Gender=Masc|Number=Sing
ornatos	ornato	Gender=Masc|Number=Plur
orneio	orneio	Gender=Masc|Number=Sing
orneios	orneio	Gender=Masc|Number=Plur
ornejador	ornejador	Gender=Masc|Number=Sing
ornejadora	ornejador	Gender=Fem|Number=Sing
ornejadoras	ornejador	Gender=Fem|Number=Plur
ornejadores	ornejador	Gender=Masc|Number=Plur
ornejo	ornejo	Gender=Masc|Number=Sing
ornejos	ornejo	Gender=Masc|Number=Plur
ornitocéfalo	ornitocéfalo	Gender=Masc|Number=Sing
ornitocéfalos	ornitocéfalo	Gender=Masc|Number=Plur
ornitofilia	ornitofilia	Gender=Fem|Number=Sing
ornitofilias	ornitofilia	Gender=Fem|Number=Plur
ornitofonia	ornitofonia	Gender=Fem|Number=Sing
ornitofonias	ornitofonia	Gender=Fem|Number=Plur
ornitologia	ornitologia	Gender=Fem|Number=Sing
ornitologias	ornitologia	Gender=Fem|Number=Plur
ornitologista	ornitologista	Number=Sing
ornitologistas	ornitologista	Number=Plur
ornitorrinco	ornitorrinco	Gender=Masc|Number=Sing
ornitorrincos	ornitorrinco	Gender=Masc|Number=Plur
ornitólogo	ornitólogo	Gender=Masc|Number=Sing
ornitólogos	ornitólogo	Gender=Masc|Number=Plur
ornitópode	ornitópode	Gender=Masc|Number=Sing
ornitópodes	ornitópode	Gender=Masc|Number=Plur
ornitóptero	ornitóptero	Gender=Masc|Number=Sing
ornitópteros	ornitóptero	Gender=Masc|Number=Plur
orobancácea	orobancáceo	Gender=Fem|Number=Sing
orobancáceas	orobancáceo	Gender=Fem|Number=Plur
orobancáceo	orobancáceo	Gender=Masc|Number=Sing
orobancáceos	orobancáceo	Gender=Masc|Number=Plur
orofaringe	orofaringe	Gender=Fem|Number=Sing
orofaringes	orofaringe	Gender=Fem|Number=Plur
orogenia	orogenia	Gender=Fem|Number=Sing
orogenias	orogenia	Gender=Fem|Number=Plur
orografia	orografia	Gender=Fem|Number=Sing
orografias	orografia	Gender=Fem|Number=Plur
orogênese	orogênese	Gender=Fem|Number=Sing
orogêneses	orogênese	Gender=Fem|Number=Plur
orquestra	orquestra	Gender=Fem|Number=Sing
orquestras	orquestra	Gender=Fem|Number=Plur
orquestração	orquestração	Gender=Fem|Number=Sing
orquestrações	orquestração	Gender=Fem|Number=Plur
orquidácea	orquidáceo	Gender=Fem|Number=Sing
orquidáceas	orquidáceo	Gender=Fem|Number=Plur
orquidáceo	orquidáceo	Gender=Masc|Number=Sing
orquidáceos	orquidáceo	Gender=Masc|Number=Plur
orquidário	orquidário	Gender=Masc|Number=Sing
orquidários	orquidário	Gender=Masc|Number=Plur
orquídea	orquídea	Gender=Fem|Number=Sing
orquídeas	orquídea	Gender=Fem|Number=Plur
orto	orto	Gender=Masc|Number=Sing
ortobiose	ortobiose	Gender=Fem|Number=Sing
ortobioses	ortobiose	Gender=Fem|Number=Plur
ortocentro	ortocentro	Gender=Masc|Number=Sing
ortocentros	ortocentro	Gender=Masc|Number=Plur
ortodontia	ortodontia	Gender=Fem|Number=Sing
ortodontias	ortodontia	Gender=Fem|Number=Plur
ortodontista	ortodontista	Number=Sing
ortodontistas	ortodontista	Number=Plur
ortodoxa	ortodoxo	Gender=Fem|Number=Sing
ortodoxas	ortodoxo	Gender=Fem|Number=Plur
ortodoxia	ortodoxia	Gender=Fem|Number=Sing
ortodoxias	ortodoxia	Gender=Fem|Number=Plur
ortodoxo	ortodoxo	Gender=Masc|Number=Sing
ortodoxos	ortodoxo	Gender=Masc|Number=Plur
ortoepia	ortoepia	Gender=Fem|Number=Sing
ortoepias	ortoepia	Gender=Fem|Number=Plur
ortognatia	ortognatia	Gender=Fem|Number=Sing
ortognatias	ortognatia	Gender=Fem|Number=Plur
ortognatismo	ortognatismo	Gender=Masc|Number=Sing
ortognatismos	ortognatismo	Gender=Masc|Number=Plur
ortogonalidade	ortogonalidade	Gender=Fem|Number=Sing
ortogonalidades	ortogonalidade	Gender=Fem|Number=Plur
ortografia	ortografia	Gender=Fem|Number=Sing
ortografias	ortografia	Gender=Fem|Number=Plur
ortonormalidade	ortonormalidade	Gender=Fem|Number=Sing
ortonormalidades	ortonormalidade	Gender=Fem|Number=Plur
ortopedia	ortopedia	Gender=Fem|Number=Sing
ortopedias	ortopedia	Gender=Fem|Number=Plur
ortopedista	ortopedista	Number=Sing
ortopedistas	ortopedista	Number=Plur
ortos	orto	Gender=Masc|Number=Plur
ortotanásia	ortotanásia	Gender=Fem|Number=Sing
ortotanásias	ortotanásia	Gender=Fem|Number=Plur
ortoépia	ortoépia	Gender=Fem|Number=Sing
ortoépias	ortoépia	Gender=Fem|Number=Plur
ortóptero	ortóptero	Gender=Masc|Number=Sing
ortópteros	ortóptero	Gender=Masc|Number=Plur
ortósio	ortósio	Gender=Masc|Number=Sing
ortósios	ortósio	Gender=Masc|Number=Plur
orvalhada	orvalhado	Gender=Fem|Number=Sing
orvalhadas	orvalhado	Gender=Fem|Number=Plur
orvalhado	orvalhado	Gender=Masc|Number=Sing
orvalhados	orvalhado	Gender=Masc|Number=Plur
orvalhinho	orvalhinho	Gender=Masc|Number=Sing
orvalhinhos	orvalhinho	Gender=Masc|Number=Plur
orvalho	orvalho	Gender=Masc|Number=Sing
orvalhos	orvalho	Gender=Masc|Number=Plur
oráculo	oráculo	Gender=Masc|Number=Sing
oráculos	oráculo	Gender=Masc|Number=Plur
orçamento	orçamento	Gender=Masc|Number=Sing
orçamentos	orçamento	Gender=Masc|Number=Plur
orégano	orégano	Gender=Masc|Number=Sing
oréganos	orégano	Gender=Masc|Number=Plur
orégão	orégão	Gender=Masc|Number=Sing
orégãos	orégão	Gender=Masc|Number=Plur
os	o	Gender=Masc|Number=Plur
oscilador	oscilador	Gender=Masc|Number=Sing
osciladora	oscilador	Gender=Fem|Number=Sing
osciladoras	oscilador	Gender=Fem|Number=Plur
osciladores	oscilador	Gender=Masc|Number=Plur
oscilatória	oscilatório	Gender=Fem|Number=Sing
oscilatórias	oscilatório	Gender=Fem|Number=Plur
oscilatório	oscilatório	Gender=Masc|Number=Sing
oscilatórios	oscilatório	Gender=Masc|Number=Plur
oscilação	oscilação	Gender=Fem|Number=Sing
oscilações	oscilação	Gender=Fem|Number=Plur
osciloscópio	osciloscópio	Gender=Masc|Number=Sing
osciloscópios	osciloscópio	Gender=Masc|Number=Plur
oscilógrafo	oscilógrafo	Gender=Masc|Number=Sing
oscilógrafos	oscilógrafo	Gender=Masc|Number=Plur
oscitação	oscitação	Gender=Fem|Number=Sing
oscitações	oscitação	Gender=Fem|Number=Plur
osculador	osculador	Gender=Masc|Number=Sing
osculadora	osculador	Gender=Fem|Number=Sing
osculadoras	osculador	Gender=Fem|Number=Plur
osculadores	osculador	Gender=Masc|Number=Plur
osculação	osculação	Gender=Fem|Number=Sing
osculações	osculação	Gender=Fem|Number=Plur
osga	osga	Gender=Fem|Number=Sing
osgas	osga	Gender=Fem|Number=Plur
osmose	osmose	Gender=Fem|Number=Sing
osmoses	osmose	Gender=Fem|Number=Plur
ossada	ossada	Gender=Fem|Number=Sing
ossadas	ossada	Gender=Fem|Number=Plur
ossaria	ossaria	Gender=Fem|Number=Sing
ossarias	ossaria	Gender=Fem|Number=Plur
ossatura	ossatura	Gender=Fem|Number=Sing
ossaturas	ossatura	Gender=Fem|Number=Plur
ossificação	ossificação	Gender=Fem|Number=Sing
ossificações	ossificação	Gender=Fem|Number=Plur
ossinho	ossinho	Gender=Masc|Number=Sing
ossinhos	ossinho	Gender=Masc|Number=Plur
osso	osso	Gender=Masc|Number=Sing
ossobuco	ossobuco	Gender=Masc|Number=Sing
ossos	osso	Gender=Masc|Number=Plur
ossuário	ossuário	Gender=Masc|Number=Sing
ossuários	ossuário	Gender=Masc|Number=Plur
ossículo	ossículo	Gender=Masc|Number=Sing
ossículos	ossículo	Gender=Masc|Number=Plur
ostensória	ostensório	Gender=Fem|Number=Sing
ostensórias	ostensório	Gender=Fem|Number=Plur
ostensório	ostensório	Gender=Masc|Number=Sing
ostensórios	ostensório	Gender=Masc|Number=Plur
ostentador	ostentador	Gender=Masc|Number=Sing
ostentadora	ostentador	Gender=Fem|Number=Sing
ostentadoras	ostentador	Gender=Fem|Number=Plur
ostentadores	ostentador	Gender=Masc|Number=Plur
ostentação	ostentação	Gender=Fem|Number=Sing
ostentações	ostentação	Gender=Fem|Number=Plur
osteoblasto	osteoblasto	Gender=Masc|Number=Sing
osteoblastos	osteoblasto	Gender=Masc|Number=Plur
osteogenia	osteogenia	Gender=Fem|Number=Sing
osteogenias	osteogenia	Gender=Fem|Number=Plur
osteoglossídeo	osteoglossídeo	Gender=Masc|Number=Sing
osteoglossídeos	osteoglossídeo	Gender=Masc|Number=Plur
osteogênese	osteogênese	Gender=Fem|Number=Sing
osteogêneses	osteogênese	Gender=Fem|Number=Plur
osteologia	osteologia	Gender=Fem|Number=Sing
osteologias	osteologia	Gender=Fem|Number=Plur
osteoplastia	osteoplastia	Gender=Fem|Number=Sing
osteoplastias	osteoplastia	Gender=Fem|Number=Plur
osteoporose	osteoporose	Gender=Fem|Number=Sing
osteoporoses	osteoporose	Gender=Fem|Number=Plur
osteosclereide	osteosclereide	Gender=Fem|Number=Sing
osteosclereides	osteosclereide	Gender=Fem|Number=Plur
osteína	osteína	Gender=Fem|Number=Sing
osteínas	osteína	Gender=Fem|Number=Plur
osteíte	osteíte	Gender=Fem|Number=Sing
osteítes	osteíte	Gender=Fem|Number=Plur
osteômero	osteômero	Gender=Masc|Number=Sing
osteômeros	osteômero	Gender=Masc|Number=Plur
ostomia	ostomia	Gender=Fem|Number=Sing
ostomias	ostomia	Gender=Fem|Number=Plur
ostra	ostra	Gender=Fem|Number=Sing
ostracismo	ostracismo	Gender=Masc|Number=Sing
ostracismos	ostracismo	Gender=Masc|Number=Plur
ostraria	ostraria	Gender=Fem|Number=Sing
ostrarias	ostraria	Gender=Fem|Number=Plur
ostras	ostra	Gender=Fem|Number=Plur
ostreicultor	ostreicultor	Gender=Masc|Number=Sing
ostreicultora	ostreicultor	Gender=Fem|Number=Sing
ostreicultoras	ostreicultor	Gender=Fem|Number=Plur
ostreicultores	ostreicultor	Gender=Masc|Number=Plur
ostreicultura	ostreicultura	Gender=Fem|Number=Sing
ostreiculturas	ostreicultura	Gender=Fem|Number=Plur
ostreira	ostreiro	Gender=Fem|Number=Sing
ostreiras	ostreiro	Gender=Fem|Number=Plur
ostreiro	ostreiro	Gender=Masc|Number=Sing
ostreiros	ostreiro	Gender=Masc|Number=Plur
ostro	ostro	Gender=Masc|Number=Sing
ostros	ostro	Gender=Masc|Number=Plur
ostíolo	ostíolo	Gender=Masc|Number=Sing
ostíolos	ostíolo	Gender=Masc|Number=Plur
otalgia	otalgia	Gender=Fem|Number=Sing
otalgias	otalgia	Gender=Fem|Number=Plur
otimismo	otimismo	Gender=Masc|Number=Sing
otimismos	otimismo	Gender=Masc|Number=Plur
otimização	otimização	Gender=Fem|Number=Sing
otimizações	otimização	Gender=Fem|Number=Plur
otite	otite	Gender=Fem|Number=Sing
otites	otite	Gender=Fem|Number=Plur
otologia	otologia	Gender=Fem|Number=Sing
otologias	otologia	Gender=Fem|Number=Plur
otomana	otomano	Gender=Fem|Number=Sing
otomanas	otomano	Gender=Fem|Number=Plur
otomano	otomano	Gender=Masc|Number=Sing
otomanos	otomano	Gender=Masc|Number=Plur
otorrinolaringologia	otorrinolaringologia	Gender=Fem|Number=Sing
otorrinolaringologias	otorrinolaringologia	Gender=Fem|Number=Plur
otorrinolaringologista	otorrinolaringologista	Number=Sing
otorrinolaringologistas	otorrinolaringologista	Number=Plur
otária	otário	Gender=Fem|Number=Sing
otárias	otário	Gender=Fem|Number=Plur
otário	otário	Gender=Masc|Number=Sing
otários	otário	Gender=Masc|Number=Plur
otólito	otólito	Gender=Masc|Number=Sing
otólitos	otólito	Gender=Masc|Number=Plur
ouabaína	ouabaína	Gender=Fem|Number=Sing
ouabaínas	ouabaína	Gender=Fem|Number=Plur
oura	oura	Gender=Fem|Number=Sing
ouras	oura	Gender=Fem|Number=Plur
ourela	ourela	Gender=Fem|Number=Sing
ourelas	ourela	Gender=Fem|Number=Plur
ouricana	ouricana	Gender=Fem|Number=Sing
ouricanas	ouricana	Gender=Fem|Number=Plur
ourives	ourives	Gender=Masc
ourivesaria	ourivesaria	Gender=Fem|Number=Sing
ourivesarias	ourivesaria	Gender=Fem|Number=Plur
ouriço	ouriço	Gender=Masc|Number=Sing
ouriços	ouriço	Gender=Masc|Number=Plur
ouro	ouro	Gender=Masc|Number=Sing
ouros	ouro	Gender=Masc|Number=Plur
ousadia	ousadia	Gender=Fem|Number=Sing
ousadias	ousadia	Gender=Fem|Number=Plur
ousio	ousio	Gender=Masc|Number=Sing
ousios	ousio	Gender=Masc|Number=Plur
outdoor	outdoor	Gender=Masc|Number=Sing
outdoores	outdoor	Gender=Masc|Number=Plur
outdoors	outdoor	Gender=Masc|Number=Plur
outeiro	outeiro	Gender=Masc|Number=Sing
outeiros	outeiro	Gender=Masc|Number=Plur
outono	outono	Gender=Masc|Number=Sing
outonos	outono	Gender=Masc|Number=Plur
outorga	outorga	Gender=Fem|Number=Sing
outorgante	outorgante	Number=Sing
outorgantes	outorgante	Number=Plur
outorgas	outorga	Gender=Fem|Number=Plur
output	output	Gender=Masc|Number=Sing
outsider	outsider	Gender=Masc|Number=Sing
outubro	outubro	Gender=Masc|Number=Sing
outubros	outubro	Gender=Masc|Number=Plur
outão	outão	Gender=Masc|Number=Sing
outões	outão	Gender=Masc|Number=Plur
ouverture	ouverture	Gender=Fem|Number=Sing
ouvertures	ouverture	Gender=Fem|Number=Plur
ouvido	ouvido	Gender=Masc|Number=Sing
ouvidor	ouvidor	Gender=Masc|Number=Sing
ouvidora	ouvidor	Gender=Fem|Number=Sing
ouvidoras	ouvidor	Gender=Fem|Number=Plur
ouvidores	ouvidor	Gender=Masc|Number=Plur
ouvidoria	ouvidoria	Gender=Fem|Number=Sing
ouvidorias	ouvidoria	Gender=Fem|Number=Plur
ouvidos	ouvido	Gender=Masc|Number=Plur
ouvinte	ouvinte	Number=Sing
ouvintes	ouvinte	Number=Plur
ova	ova	Gender=Fem|Number=Sing
ovais	oval	Number=Plur
oval	oval	Number=Sing
ovas	ova	Gender=Fem|Number=Plur
ovação	ovação	Gender=Fem|Number=Sing
ovações	ovação	Gender=Fem|Number=Plur
oveira	oveiro	Gender=Fem|Number=Sing
oveiras	oveiro	Gender=Fem|Number=Plur
oveiro	oveiro	Gender=Masc|Number=Sing
oveiros	oveiro	Gender=Masc|Number=Plur
ovelha	ovelha	Gender=Fem|Number=Sing
ovelhas	ovelha	Gender=Fem|Number=Plur
ovelheira	ovelheiro	Gender=Fem|Number=Sing
ovelheiras	ovelheiro	Gender=Fem|Number=Plur
ovelheiro	ovelheiro	Gender=Masc|Number=Sing
ovelheiros	ovelheiro	Gender=Masc|Number=Plur
over	over	Gender=Masc|Number=Sing
overalis	overall	Gender=Masc|Number=Plur
overall	overall	Gender=Masc|Number=Sing
overdose	overdose	Gender=Fem|Number=Sing
overdoses	overdose	Gender=Fem|Number=Plur
overloque	overloque	Gender=Masc|Number=Sing
overloques	overloque	Gender=Masc|Number=Plur
overloquista	overloquista	Number=Sing
overloquistas	overloquista	Number=Plur
overnight	overnight	Gender=Masc|Number=Sing
oveva	oveva	Gender=Fem|Number=Sing
ovevas	oveva	Gender=Fem|Number=Plur
ovil	ovil	Gender=Masc|Number=Sing
ovinho	ovinho	Gender=Masc|Number=Sing
ovinhos	ovinho	Gender=Masc|Number=Plur
ovinocultor	ovinocultor	Gender=Masc|Number=Sing
ovinocultores	ovinocultor	Gender=Masc|Number=Plur
ovinocultura	ovinocultura	Gender=Fem|Number=Sing
ovinoculturas	ovinocultura	Gender=Fem|Number=Plur
ovis	ovil	Gender=Masc|Number=Plur
ovissaco	ovissaco	Gender=Masc|Number=Sing
ovissacos	ovissaco	Gender=Masc|Number=Plur
oviário	oviário	Gender=Masc|Number=Sing
oviários	oviário	Gender=Masc|Number=Plur
ovniologia	ovniologia	Gender=Fem|Number=Sing
ovniologias	ovniologia	Gender=Fem|Number=Plur
ovniologista	ovniologista	Number=Sing
ovniologistas	ovniologista	Number=Plur
ovniomania	ovniomania	Gender=Fem|Number=Sing
ovniomanias	ovniomania	Gender=Fem|Number=Plur
ovnionauta	ovnionauta	Number=Sing
ovnionautas	ovnionauta	Number=Plur
ovnióloga	ovniólogo	Gender=Fem|Number=Sing
ovniólogas	ovniólogo	Gender=Fem|Number=Plur
ovniólogo	ovniólogo	Gender=Masc|Number=Sing
ovniólogos	ovniólogo	Gender=Masc|Number=Plur
ovo	ovo	Gender=Masc|Number=Sing
ovocélula	ovocélula	Gender=Fem|Number=Sing
ovocélulas	ovocélula	Gender=Fem|Number=Plur
ovos	ovo	Gender=Masc|Number=Plur
ovulação	ovulação	Gender=Fem|Number=Sing
ovulações	ovulação	Gender=Fem|Number=Plur
ovário	ovário	Gender=Masc|Number=Sing
ovários	ovário	Gender=Masc|Number=Plur
ovívoro	ovívoro	Gender=Masc|Number=Sing
ovívoros	ovívoro	Gender=Masc|Number=Plur
ovócito	ovócito	Gender=Masc|Number=Sing
ovócitos	ovócito	Gender=Masc|Number=Plur
oxalato	oxalato	Gender=Masc|Number=Sing
oxalatos	oxalato	Gender=Masc|Number=Plur
oxalidácea	oxalidáceo	Gender=Fem|Number=Sing
oxalidáceas	oxalidáceo	Gender=Fem|Number=Plur
oxalidáceo	oxalidáceo	Gender=Masc|Number=Sing
oxalidáceos	oxalidáceo	Gender=Masc|Number=Plur
oxicefalia	oxicefalia	Gender=Fem|Number=Sing
oxicefalias	oxicefalia	Gender=Fem|Number=Plur
oxidante	oxidante	Number=Sing
oxidantes	oxidante	Number=Plur
oxidase	oxidase	Gender=Fem|Number=Sing
oxidases	oxidase	Gender=Fem|Number=Plur
oxidação	oxidação	Gender=Fem|Number=Sing
oxidações	oxidação	Gender=Fem|Number=Plur
oxigenação	oxigenação	Gender=Fem|Number=Sing
oxigenações	oxigenação	Gender=Fem|Number=Plur
oxigênio	oxigênio	Gender=Masc|Number=Sing
oxigênios	oxigênio	Gender=Masc|Number=Plur
oximoro	oximoro	Gender=Masc|Number=Sing
oximoros	oximoro	Gender=Masc|Number=Plur
oxiurose	oxiurose	Gender=Fem|Number=Sing
oxiuroses	oxiurose	Gender=Fem|Number=Plur
oxiúro	oxiúro	Gender=Masc|Number=Sing
oxiúros	oxiúro	Gender=Masc|Number=Plur
oxum	oxum	Gender=Masc|Number=Sing
oxuns	oxum	Gender=Masc|Number=Plur
ozônio	ozônio	Gender=Masc|Number=Sing
ozônios	ozônio	Gender=Masc|Number=Plur
oásis	oásis	Gender=Masc
oósporo	oósporo	Gender=Masc|Number=Sing
oósporos	oósporo	Gender=Masc|Number=Plur
p	p	Gender=Masc|Number=Sing
paca	paca	Number=Sing
pacamã	pacamã	Gender=Masc|Number=Sing
pacamão	pacamão	Gender=Masc|Number=Sing
pacamãs	pacamã	Gender=Masc|Number=Plur
pacamões	pacamão	Gender=Masc|Number=Plur
pacas	paca	Number=Plur
pacata	pacato	Gender=Fem|Number=Sing
pacatas	pacato	Gender=Fem|Number=Plur
pacato	pacato	Gender=Masc|Number=Sing
pacatos	pacato	Gender=Masc|Number=Plur
pacau	pacau	Gender=Masc|Number=Sing
pacaus	pacau	Gender=Masc|Number=Plur
pachola	pachola	Number=Sing
pacholas	pachola	Number=Plur
pacholice	pacholice	Gender=Fem|Number=Sing
pacholices	pacholice	Gender=Fem|Number=Plur
pachorra	pachorra	Gender=Fem|Number=Sing
pachorras	pachorra	Gender=Fem|Number=Plur
paciente	paciente	Number=Sing
pacientes	paciente	Number=Plur
pacificador	pacificador	Gender=Masc|Number=Sing
pacificadora	pacificador	Gender=Fem|Number=Sing
pacificadoras	pacificador	Gender=Fem|Number=Plur
pacificadores	pacificador	Gender=Masc|Number=Plur
pacificação	pacificação	Gender=Fem|Number=Sing
pacificações	pacificação	Gender=Fem|Number=Plur
pacifismo	pacifismo	Gender=Masc|Number=Sing
pacifismos	pacifismo	Gender=Masc|Number=Plur
pacifista	pacifista	Number=Sing
pacifistas	pacifista	Number=Plur
paciência	paciência	Gender=Fem|Number=Sing
paciências	paciência	Gender=Fem|Number=Plur
package	package	Gender=Masc|Number=Sing
packages	package	Gender=Masc|Number=Plur
paco	paco	Gender=Masc|Number=Sing
pacoba	pacoba	Gender=Fem|Number=Sing
pacobais	pacobal	Gender=Masc|Number=Plur
pacobal	pacobal	Gender=Masc|Number=Sing
pacobas	pacoba	Gender=Fem|Number=Plur
pacobeira	pacobeira	Gender=Fem|Number=Sing
pacobeiras	pacobeira	Gender=Fem|Number=Plur
pacos	paco	Gender=Masc|Number=Plur
pacote	pacote	Gender=Masc|Number=Sing
pacotes	pacote	Gender=Masc|Number=Plur
pacotilha	pacotilha	Gender=Fem|Number=Sing
pacotilhas	pacotilha	Gender=Fem|Number=Plur
pacotinho	pacotinho	Gender=Masc|Number=Sing
pacotinhos	pacotinho	Gender=Masc|Number=Plur
pacova	pacova	Number=Sing
pacovais	pacoval	Gender=Masc|Number=Plur
pacoval	pacoval	Gender=Masc|Number=Sing
